id,listing_id,url,source,residential_complex_id,residential_complex_name,rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_local,price_per_m2,house_type,year_built,building_series,ceiling_height,condition,bathroom,balcony,parking,furniture,floor_type,heating,security,internet,documents,offer_type,address,district,latitude,longitude,parsed_at,updated_at,is_active
10307,1008001750,https://krisha.kz/a/show/1008001750?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=13125,krisha.kz,,Феникс,1,20.0,,20.0,3.0,9.0,29474,15000000,1473,монолитный,2024,,2.9,свежий ремонт,,,паркинг,,,,,,,,Е-810 2/21,Есильский р-н,51.099900139258,71.509105907666,2026-01-05T02:51:43.193894,,1
10308,1008180622,https://krisha.kz/a/show/1008180622,krisha.kz,,Айдидар 2,2,44.4,,5.0,3.0,9.0,54037,27500000,1217,кирпичный,2021,,2.7,свежий ремонт,совмещенный,балкон,паркинг,полностью,ламинат,,,,,,Калдаякова 21/1 — Нажимеденова,Алматы р-н,51.116267,71.481409,2026-01-05T02:51:50.008714,,1
10309,761661980,https://krisha.kz/a/show/761661980?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=17942,krisha.kz,,Samat,2,41.3,,,3.0,9.0,68774,35000000,1665,кирпичный,2023,,2.7,,совмещенный,балкон,,полностью,ламинат,,домофон,,,,Азербаев,Алматы р-н,51.123143269343,71.494948221789,2026-01-05T02:51:58.047899,,1
10310,1007767335,https://krisha.kz/a/show/1007767335?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=9397,krisha.kz,,KINGS LAND Residence,4,142.0,,,,,253482,129000000,1785,монолитный,2022,,3.6,свободная планировка,2 с/у и более,,паркинг,,,,"охрана, видеонаблюдение, видеодомофон",,,,Аккемер 32а,Есильский р-н,51.094476623091,71.495959228364,2026-01-05T15:52:14.683956,2026-01-06T23:35:05.581138,1
10311,1008321502,https://krisha.kz/a/show/1008321502,krisha.kz,,,2,55.7,,,16.0,25.0,56002,28500000,1005,монолитный,2012,,,,совмещенный,лоджия,,,,,домофон,,,,Петрова 10,Алматы р-н,51.148716,71.462445,2026-01-05T02:52:44.221033,,1
10312,1002802656,https://krisha.kz/a/show/1002802656?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=2521,krisha.kz,,Grand Turan Comfort,2,43.0,,14.0,8.0,12.0,80564,41000000,1873,монолитный,2023,,3.0,,,,паркинг,,ламинат,,"охрана, домофон, сигнализация, видеонаблюдение, видеодомофон",,,,Туран 43/3,Нура р-н,51.124829627249,71.400190551388,2026-01-05T06:41:01.225487,2026-01-06T23:35:04.595034,1
10313,1007770213,https://krisha.kz/a/show/1007770213?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=17083,krisha.kz,,Тан 2,1,21.0,,,9.0,10.0,16112,8200000,767,кирпичный,2026,,3.0,,,балкон,паркинг,,,,,,,,Е 535 Е128 — Е 128,Нура р-н,51.150226177693,71.345752241637,2026-01-05T02:53:20.946565,,1
10314,1008234332,https://krisha.kz/a/show/1008234332?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=1015,krisha.kz,,Queens,3,101.2,,12.2,4.0,8.0,141478,72000000,1398,кирпичный,2019,,3.3,,2 с/у и более,,паркинг,полностью,,,"охрана, домофон, видеонаблюдение, видеодомофон",,,,Е-809,Есильский р-н,51.095792807351,71.435935546261,2026-01-05T02:53:28.774576,,1
10315,1008212386,https://krisha.kz/a/show/1008212386?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15940,krisha.kz,,Manar,2,38.1,,,4.0,9.0,63861,32500000,1676,кирпичный,2025,,3.0,,,,паркинг,,,,,,,,Сызганов 1/2,Есильский р-н,51.071951239592,71.423865925015,2026-01-05T06:27:58.286789,2026-01-06T23:35:04.569436,1
10316,1008344242,https://krisha.kz/a/show/1008344242?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14313,krisha.kz,,Toronto,3,65.0,,,4.0,16.0,88424,45000000,1360,монолитный,2019,,2.75,свежий ремонт,совмещенный,лоджия,паркинг,полностью,ламинат,,"решетки на окнах, охрана, домофон",,,,Алматы 2 — Кабанбай батыра - Алматы,Есильский р-н,51.117822916062,71.413444732209,2026-01-05T02:53:44.047342,,1
10317,1004582490,https://krisha.kz/a/show/1004582490?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=5606,krisha.kz,,Жагалау 4,2,43.0,,,1.0,9.0,49124,25000000,1142,кирпичный,2023,,2.8,,совмещенный,,паркинг,полностью,ламинат,,"охрана, домофон, видеонаблюдение",,,,"мкр Уркер, Е-15 9/1",Нура р-н,51.129130893609,71.362274036631,2026-01-05T02:53:51.374401,,1
10318,1008108012,https://krisha.kz/a/show/1008108012?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15332,krisha.kz,,Новый мир,3,111.8,,17.6,17.0,18.0,122811,62500000,1098,иной,2008,,2.7,,,,паркинг,,,,,,,,Д. Кунаева,Есильский р-н,51.130119344399,71.436813285472,2026-01-05T02:53:59.325296,,1
10319,1008228625,https://krisha.kz/a/show/1008228625?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=10286,krisha.kz,,Beles City. Baq Sarai,2,56.5,,9.0,,,55510,28250000,982,монолитный,2026,,3.0,черновая отделка,совмещенный,лоджия,паркинг,,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,ул. Е 118 2 — Улы Дала,Есильский р-н,51.090843037818,71.491142426603,2026-01-05T02:54:21.761314,,1
10320,1008264004,https://krisha.kz/a/show/1008264004?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=6824,krisha.kz,,Liberty,4,141.0,,27.0,3.0,10.0,231868,118000000,1644,монолитный,2021,,3.0,свежий ремонт,2 с/у и более,лоджия,паркинг,полностью,,,,,,,Кайым Мухамедханов 11 — Корган Хан Шатыр VIP недвижимость СРОООЧНО,Нура р-н,51.139371534363,71.397553663319,2026-01-05T02:54:29.210513,,1
10321,693170132,https://krisha.kz/a/show/693170132?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=21819,krisha.kz,,Арнау,3,75.0,,,5.0,12.0,127723,65000000,1702,монолитный,2020,,2.7,свежий ремонт,раздельный,балкон,паркинг,полностью,ламинат,,"охрана, домофон, видеонаблюдение",,,,Аль-Фараби — Аль-Фараби - Улы Дала,Есильский р-н,51.096473,71.449976,2026-01-05T09:02:02.564474,2026-01-06T23:35:04.844244,1
10322,1005797960,https://krisha.kz/a/show/1005797960?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=6317,krisha.kz,,Факультет,2,67.0,,13.0,2.0,9.0,76634,39000000,1143,кирпичный,2005,,2.7,,раздельный,,паркинг,частично,паркет,,,,,,Жумабаева 16/1,Алматы р-н,51.15201443535,71.482535730392,2026-01-05T02:54:57.626040,,1
10323,693707954,https://krisha.kz/a/show/693707954?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=9110,krisha.kz,,Новый мир,3,112.0,,18.0,12.0,14.0,147373,75000000,1315,монолитный,2006,,3.0,,2 с/у и более,несколько балконов или лоджий,паркинг,частично,плитка,,"охрана, домофон, сигнализация, видеонаблюдение",,,,Д. Кунаева 35 — Кунаева - Мангилик Ел,Есильский р-н,51.130207531868,71.438543601561,2026-01-05T02:55:16.756930,,1
10324,1004619148,https://krisha.kz/a/show/1004619148?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=9694,krisha.kz,,,3,85.18,,,2.0,9.0,80226,40828000,941,,2026,,,свежий ремонт,,,,,,,,,,,Е 511,Есильский р-н,51.082767109081,71.468789020832,2026-01-05T05:12:53.457213,2026-01-06T23:35:04.423534,1
10325,676061847,https://krisha.kz/a/show/676061847?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15235,krisha.kz,,Highvill Ishim C,2,51.0,,10.0,7.0,21.0,98249,50000000,1926,монолитный,2022,,3.0,свежий ремонт,совмещенный,лоджия,паркинг,частично,ламинат,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,Калдаякова 3,Алматы р-н,51.118770745272,71.460024636831,2026-01-05T02:55:38.822978,,1
10326,1008204015,https://krisha.kz/a/show/1008204015?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=6461,krisha.kz,,Жайна,2,66.0,,19.0,18.0,18.0,45194,23000000,684,монолитный,2016,,3.0,,,,паркинг,,,,"домофон, консьерж",,,,Кенен Азербаев 47 — Темирбека Жургенова,Сарайшык р-н,51.129038549914,71.504689057691,2026-01-05T06:04:53.400533,2026-01-06T23:35:04.527005,1
10327,1008082577,https://krisha.kz/a/show/1008082577?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=1531,krisha.kz,,Арай-3,3,185.3,,23.1,2.0,14.0,314397,160000000,1696,монолитный,2016,,3.2,,раздельный,,паркинг,полностью,ламинат,,"охрана, домофон, сигнализация, видеодомофон, консьерж",,,,мкр Шубар 1/1а,Есильский р-н,51.136946442928,71.430927931213,2026-01-05T02:56:01.525122,,1
10328,1008297920,https://krisha.kz/a/show/1008297920?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=21576,krisha.kz,,Академия,3,123.6,,,4.0,7.0,117899,60000000,953,кирпичный,2015,,3.0,,,,паркинг,,,,,,,,Шоссе Коргалжын 13/4,Нура р-н,51.146532976186,71.378689896664,2026-01-05T02:56:09.243599,,1
10329,1001960973,https://krisha.kz/a/show/1001960973?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=9057,krisha.kz,,,2,48.0,,9.0,2.0,5.0,37334,19000000,777,панельный,1975,,,"не новый, но аккуратный ремонт",раздельный,балкон,,частично,линолеум,,"решетки на окнах, домофон, видеонаблюдение",,,,Жумабаева 6,Алматы р-н,51.155247,71.479603,2026-01-05T02:56:18.705476,,1
10330,1008264699,https://krisha.kz/a/show/1008264699?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=4463,krisha.kz,,Asylym,3,73.2,,12.6,4.0,8.0,121829,62000000,1664,монолитный,2023,,3.0,,2 с/у и более,балкон,паркинг,полностью,ламинат,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",,,,Мангилик ел 30,Есильский р-н,51.107683062218,71.432598222435,2026-01-05T13:07:47.990680,2026-01-06T23:35:05.288506,1
10331,1007966335,https://krisha.kz/a/show/1007966335?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=7934,krisha.kz,,Mechta,2,60.0,,,1.0,10.0,80564,41000000,1342,кирпичный,2020,,3.0,,совмещенный,,паркинг,полностью,ламинат,,"домофон, кодовый замок, видеодомофон",,,,Култегин 11,Нура р-н,51.136684847175,71.373825072151,2026-01-05T02:56:42.101482,,1
10332,1003537380,https://krisha.kz/a/show/1003537380,krisha.kz,,,2,36.0,,,7.0,9.0,58950,30000500,1637,,2015,,2.7,,совмещенный,лоджия,,частично,ламинат,,охрана,,,,Улы Дала 69,Есильский р-н,51.091376268549,71.451344556253,2026-01-05T02:56:49.064549,,1
10333,1003978912,https://krisha.kz/a/show/1003978912?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=7573,krisha.kz,,Саулет,4,150.8,,26.4,,,115934,59000000,768,кирпичный,2010,,2.7,"не новый, но аккуратный ремонт",раздельный,несколько балконов или лоджий,паркинг,,ламинат,,"домофон, видеонаблюдение",,,,Кудайбердиулы 4/4,Алматы р-н,51.161081134677,71.477285433101,2026-01-05T02:57:04.785524,,1
10334,1006043405,https://krisha.kz/a/show/1006043405?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=5830,krisha.kz,,GreenLine.Asyl Mura Ualihanov,2,67.0,,17.0,7.0,9.0,131653,67000000,1964,кирпичный,2022,,3.0,свежий ремонт,2 с/у и более,,паркинг,полностью,ламинат,,"охрана, видеонаблюдение, видеодомофон",,,,Толе би 65,Нура р-н,51.136363,71.39765,2026-01-05T02:57:13.821638,,1
10335,1008358191,https://krisha.kz/a/show/1008358191?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11811,krisha.kz,,,1,39.2,,8.0,3.0,9.0,39299,20000000,1002,,2024,,,,совмещенный,балкон,рядом охраняемая стоянка,,линолеум,,"домофон, видеонаблюдение",,,,А 129 14 — Отбасы парк возле отау,Сарайшык р-н,51.129358558505,71.552569592852,2026-01-05T12:19:07.381539,2026-01-06T23:35:05.192002,1
10336,697418597,https://krisha.kz/a/show/697418597?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=8203,krisha.kz,,,2,65.0,,11.0,5.0,7.0,70739,36000000,1088,кирпичный,2021,,2.8,свежий ремонт,раздельный,лоджия,паркинг,частично,ламинат,,"домофон, видеонаблюдение",,,,"Байтурсынова — Пересечения ул.А.Байтырсунова и ул.Бастоба,рядом школа \",Алматы р-н,51.11867,71.516003,2026-01-05T11:57:00.624383,2026-01-06T23:35:05.148853,1
10337,687466969,https://krisha.kz/a/show/687466969?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=8233,krisha.kz,,Гранд Астана,2,55.0,,9.5,3.0,22.0,56002,28500000,1018,монолитный,2011,,3.0,свежий ремонт,совмещенный,балкон,паркинг,полностью,ламинат,,"домофон, видеонаблюдение, консьерж",,,,Нажимеденова 10/1 — Тауелсиздик,Алматы р-н,51.119781029445,71.465088295826,2026-01-05T10:17:24.751214,2026-01-06T23:35:04.975536,1
10338,1008342925,https://krisha.kz/a/show/1008342925,krisha.kz,,Bronx (Бронкс),2,81.8,,,10.0,10.0,77616,39500000,948,кирпичный,2019,,3.0,свежий ремонт,,,паркинг,,,,,,,,Косшыгулулы 8/1,Сарыарка р-н,51.169832637652,71.393301486969,2026-01-05T02:58:07.182044,,1
10339,1007787860,https://krisha.kz/a/show/1007787860,krisha.kz,,Абай на Победы — Абая,2,78.0,,,16.0,18.0,68774,35000000,881,монолитный,2015,,3.0,"не новый, но аккуратный ремонт",,лоджия,паркинг,полностью,ламинат,,,,,,Абая — Женис ( Победы),Сарыарка р-н,51.167158821416,71.412326006416,2026-01-05T02:58:22.177949,,1
10340,761985378,https://krisha.kz/a/show/761985378?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20650,krisha.kz,,Ak Bars,3,68.0,,8.0,6.0,10.0,89406,45500000,1314,кирпичный,2022,,,,,,,,,,,,,,Кумисбекова 11 — Джангильдина,Сарыарка р-н,51.171903426202,71.397378581391,2026-01-05T02:58:31.048970,,1
10341,1008195305,https://krisha.kz/a/show/1008195305?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11808,krisha.kz,,Жайна,2,48.0,,,14.0,18.0,48122,24490000,1002,монолитный,2016,,2.7,,,,паркинг,,,,,,,,Кенен Азербаев 27,Сарайшык р-н,51.130118367877,71.50310920144,2026-01-05T02:58:37.804713,,1
10342,1007385680,https://krisha.kz/a/show/1007385680?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=4029,krisha.kz,,Новый мир,4,140.0,,17.0,5.0,17.0,137548,70000000,982,монолитный,2009,,3.0,"не новый, но аккуратный ремонт",2 с/у и более,несколько балконов или лоджий,паркинг,полностью,ламинат,,"домофон, видеонаблюдение",,,,Д. Кунаева 35/1,Есильский р-н,51.13089919735,71.438780095395,2026-01-05T13:24:02.632712,2026-01-06T23:35:05.316702,1
10343,1006143412,https://krisha.kz/a/show/1006143412?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=6117,krisha.kz,,Qaiyndy 3,2,54.0,,14.0,6.0,12.0,74669,38000000,1382,кирпичный,2025,,3.0,,,,паркинг,,,,,,,,Чингиз Айтматова 77/7,Сарыарка р-н,51.167251915897,71.368795193986,2026-01-05T02:59:03.024643,,1
10344,1003283779,https://krisha.kz/a/show/1003283779,krisha.kz,,Рахат,2,65.7,,18.4,15.0,16.0,59932,30500000,912,монолитный,2008,,2.7,,совмещенный,балкон,,полностью,ламинат,,"домофон, видеонаблюдение",,,,Иманова 26,р-н Байконур,51.163930792845,71.444582384429,2026-01-05T02:59:11.562899,,1
10345,1008331880,https://krisha.kz/a/show/1008331880?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=16275,krisha.kz,,Arena Unity 2,3,89.0,,,3.0,9.0,154644,78700000,1737,монолитный,2026,,3.0,,,,паркинг,,,,,,,,Туран 57/6,Нура р-н,51.107441322416,71.392315519531,2026-01-05T02:59:19.347469,,1
10346,1008361040,https://krisha.kz/a/show/1008361040?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=11086,krisha.kz,,Целиноград,1,41.0,,,9.0,9.0,37334,19000000,910,кирпичный,2010,,2.7,свежий ремонт,,лоджия,,,,,"домофон, видеонаблюдение",,,,Кумисбекова 9/1,Сарыарка р-н,51.17022221173,71.39605896351,2026-01-05T02:59:33.629904,,1
10347,1007751381,https://krisha.kz/a/show/1007751381?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=3408,krisha.kz,,Sat City,3,105.0,,,9.0,16.0,143443,73000000,1366,монолитный,2021,,3.0,,,,паркинг,,,,,,,,Санжара Асфендиярова 2,,51.131497026674,71.377400591518,2026-01-05T02:59:41.954400,,1
10348,1007291943,https://krisha.kz/a/show/1007291943?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=4489,krisha.kz,,Kemenger,2,65.5,,12.3,4.0,9.0,94122,47900000,1436,кирпичный,2025,,3.0,,совмещенный,лоджия,паркинг,,,,"охрана, кодовый замок, видеонаблюдение, видеодомофон",,,,Шамши Калдаяков 12,Сарайшык р-н,51.114936664835,71.474690920969,2026-01-05T02:59:51.596545,,1
10349,1006609018,https://krisha.kz/a/show/1006609018?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=13160,krisha.kz,,Garden View,3,78.0,,,9.0,9.0,206323,105000000,2645,монолитный,2025,,3.0,,,,паркинг,,,,,,,,Бухар жырау 26,Есильский р-н,51.101603480536,71.411446630955,2026-01-05T02:59:57.979497,,1
10350,1007662189,https://krisha.kz/a/show/1007662189?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=7676,krisha.kz,,Sat City,3,82.0,,14.0,12.0,12.0,113969,58000000,1389,монолитный,2023,,3.0,свежий ремонт,,,паркинг,полностью,ламинат,,"домофон, видеонаблюдение",,,,Санжара Асфендиярова 8,Нура р-н,51.131985766158,71.375907137408,2026-01-05T03:00:04.532817,,1
10351,761630165,https://krisha.kz/a/show/761630165?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=857,krisha.kz,,Sezim Qala,2,48.3,,,3.0,9.0,66809,34000000,1383,монолитный,2020,,2.7,,совмещенный,лоджия,,полностью,ламинат,,"домофон, видеонаблюдение",,,,Роза Багланова 4 — E-51,Есильский р-н,51.11618660326,71.394960591781,2026-01-05T03:00:19.037979,,1
10352,694196232,https://krisha.kz/a/show/694196232?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20553,krisha.kz,,Табысты,2,50.0,,,8.0,17.0,53054,27000000,1061,монолитный,2019,,3.0,свежий ремонт,совмещенный,балкон и лоджия,паркинг,частично,линолеум,,"домофон, видеонаблюдение",,,,Е430 — кургальджинское шоссе-ч. айтматова,Нура р-н,51.147569335029,71.362506650016,2026-01-05T03:00:36.822985,,1
10353,1006758636,https://krisha.kz/a/show/1006758636?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=3731,krisha.kz,,Hanzada,1,36.45,,9.6,2.0,9.0,30457,15500000,835,кирпичный,2026,,3.0,черновая отделка,,,паркинг,,,,,,,,Е 430 3/1,Нура р-н,51.14700996593,71.358804405404,2026-01-05T13:20:12.596989,2026-01-06T23:35:05.309449,1
10354,1008330707,https://krisha.kz/a/show/1008330707?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15943,krisha.kz,,Madrid,1,38.7,,10.3,10.0,12.0,41264,21000000,1066,кирпичный,2022,,3.0,черновая отделка,совмещенный,лоджия,паркинг,,,,,,,,Чингиз Айтматов 60/2,Есильский р-н,51.159478,71.374868,2026-01-05T03:00:55.517118,,1
10355,1007415330,https://krisha.kz/a/show/1007415330?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11142,krisha.kz,,Sport Towers,3,102.0,,15.0,3.0,18.0,123793,63000000,1213,монолитный,2021,,2.75,свежий ремонт,2 с/у и более,балкон,паркинг,полностью,ламинат,,"охрана, домофон, сигнализация, видеонаблюдение",,,,Туран 52 — Туран - Бұхар Жырау,Нура р-н,51.105638720465,71.397841840762,2026-01-05T03:01:10.605290,,1
10356,1007912309,https://krisha.kz/a/show/1007912309?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=3147,krisha.kz,,Алтын Саулет,2,66.0,,11.0,13.0,16.0,59932,30500000,908,монолитный,2025,,3.0,,совмещенный,лоджия,паркинг,,,,,,,,Е-429 14,Нура р-н,51.139867563072,71.359810607171,2026-01-05T15:10:45.020806,2026-01-06T23:35:05.509562,1
10357,1007377786,https://krisha.kz/a/show/1007377786,krisha.kz,,Турсын Астана – 1,1,45.5,,,,,42247,21500000,928,монолитный,2012,,2.7,,раздельный,балкон,паркинг,частично,,,видеонаблюдение,,,,"Кошкарбаева 42 — Нурмагамбетова, Кошкарбаева",Алматы р-н,51.126772077138,71.49114894096,2026-01-05T03:01:41.932972,,1
10358,1007898229,https://krisha.kz/a/show/1007898229?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=4667,krisha.kz,,A-City,1,42.0,,12.7,6.0,20.0,44801,22800000,1066,монолитный,2025,,2.7,свежий ремонт,совмещенный,лоджия,паркинг,без мебели,ламинат,,"видеонаблюдение, видеодомофон",,,,Темирбека Жургенова 19 — Байтурсынова,Сарайшык р-н,51.118494114522,71.501001530842,2026-01-05T03:01:50.883176,,1
10359,1008352238,https://krisha.kz/a/show/1008352238?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=12668,krisha.kz,,Bright Star,1,34.1,,,3.0,5.0,43229,22000000,1267,кирпичный,2020,,,,,,,,,,,,,,Шаймердена Косшыгулулы 13 — Шабал Бейсекова,Сарыарка р-н,51.169958677573,71.368087696093,2026-01-05T03:01:57.197610,,1
10360,1006933278,https://krisha.kz/a/show/1006933278?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15132,krisha.kz,,Ansau,2,60.04,,12.34,2.0,9.0,56984,29000000,949,кирпичный,2025,,3.0,черновая отделка,совмещенный,лоджия,паркинг,,,,"видеонаблюдение, видеодомофон",,,,Мухамеджан Тынышбайулы 10,Сарайшык р-н,51.109724381694,71.528748511365,2026-01-05T03:02:14.098803,,1
10361,1004012059,https://krisha.kz/a/show/1004012059?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20246,krisha.kz,,,3,60.3,,,4.0,5.0,55019,28000000,912,,1975,,,,раздельный,балкон,,без мебели,,,,,,,Петрова 9 — ТЦ Евразия и ТД Орбита,Алматы р-н,51.149286,71.464862,2026-01-05T03:02:21.090418,,1
10362,1008337702,https://krisha.kz/a/show/1008337702,krisha.kz,,Tumar Residence,3,110.0,,,,,167023,85000000,1518,монолитный,2025,,,,,,паркинг,,,,,,,,Мангилик ел 63/1,Есильский р-н,51.081545140694,71.419333109844,2026-01-05T03:02:28.111966,,1
10363,1005784482,https://krisha.kz/a/show/1005784482?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=8512,krisha.kz,,La Vie,5,170.0,,29.0,4.0,15.0,314397,160000000,1849,монолитный,2025,,3.3,,2 с/у и более,лоджия,паркинг,,,,,,,,Кошкарбаева — Момышулы,Алматы р-н,51.129605412946,71.461786572048,2026-01-05T03:02:36.502526,,1
10364,1008296957,https://krisha.kz/a/show/1008296957?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=21717,krisha.kz,,Sat City,3,83.6,,,14.0,16.0,102179,52000000,1222,иной,2021,,3.0,,,,паркинг,,,,,,,,Санжара Асфендиярова 3,Нура р-н,51.13259330891,71.376851274981,2026-01-05T03:02:42.818523,,1
10365,1008097516,https://krisha.kz/a/show/1008097516,krisha.kz,,,3,63.5,,,1.0,9.0,65826,33500000,1036,кирпичный,2008,,,,,,,,,,,,,,Кажымукан 6/1,Алматы р-н,51.151902,71.463469,2026-01-05T03:02:49.864630,,1
10366,1006379079,https://krisha.kz/a/show/1006379079,krisha.kz,,Argymaq,3,88.4,,12.0,9.0,16.0,95891,48800000,1084,монолитный,2025,,3.0,черновая отделка,,,,,,,,,,,Тауелсиздик 38 — Б. Момышулы,Алматы р-н,51.135427987395,71.469406857956,2026-01-05T03:02:55.995119,,1
10367,692409271,https://krisha.kz/a/show/692409271?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=3700,krisha.kz,,Mechta,5,140.2,,9.2,9.0,10.0,206323,105000000,1471,кирпичный,2022,,3.0,,2 с/у и более,балкон,рядом охраняемая стоянка,полностью,ламинат,,"решетки на окнах, домофон, видеонаблюдение",,,,Культегин 9 — Сыганак-Омарова,Нура р-н,51.133133414911,71.371012040017,2026-01-05T09:46:53.746103,2026-01-06T23:35:04.923995,1
10368,1008360911,https://krisha.kz/a/show/1008360911?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11649,krisha.kz,,Jetisu.Aqsu,2,41.3,,6.5,8.0,12.0,58947,29999000,1427,монолитный,2025,,2.7,свежий ремонт,совмещенный,лоджия,паркинг,частично,ламинат,,"решетки на окнах, охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",,,,Е 915 9,Есильский р-н,51.085414985141,71.464660910574,2026-01-05T03:03:09.029858,,1
10369,1007754585,https://krisha.kz/a/show/1007754585?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=20296,krisha.kz,,Arena. Lite,1,35.0,,,2.0,9.0,53054,27000000,1515,монолитный,2025,,,,,,паркинг,,,,,,,,Толе би 24,Нура р-н,51.108047973453,71.392204006493,2026-01-05T12:40:11.496414,2026-01-06T23:35:05.234411,1
10370,1006376266,https://krisha.kz/a/show/1006376266?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=16357,krisha.kz,,,1,13.0,,,1.0,5.0,9824,5000000,755,кирпичный,1997,,,,,,,,,,,,,,Шонанулы 41,р-н Байконур,51.195497,71.429414,2026-01-05T03:03:27.891376,,1
